-0.20749,-0.2622
-0.20749,-1.3912
-0.20749,0.71859
-8.1421,-8.9181
-8.1421,-8.7465
-1.4255,-0.6
-1.4255,-0.29545
5.9694,6.0299
5.9694,6.6314
5.9694,5.4052
4.6207,3.7835
4.6207,4.7019
2.3325,2.65
2.3325,2.287
-2.2222,-3.0899
-2.2222,-1.7173
0.24608,-0.82544
0.24608,1.2396
-2.9086,-3.9491
-2.9086,-2.6395
-2.9086,-2.0993
-2.9086,-3.6182
-6.1588,-5.4979
1.0379,0.09942
1.0379,0.69451
1.0379,1.6888
5.6001,6.5754
-7.3164,-7.0592
-7.3164,-8.0813
1.8518,0.98648
3.7835,4.6207
3.7835,2.9533
3.7835,3.9591
3.7835,4.7019
3.7835,2.8052
4.7514,3.7519
4.7514,4.4325
4.7514,5.0265
4.4052,4.9095
4.4052,5.4052
9.8454,9.274
7.5499,7.61
7.5499,6.6847
-2.0502,-1.3296
9.0354,9.5764
9.0354,9.2622
9.0354,8.0621
0.2778,-0.46073
-7.0592,-7.3164
-7.0592,-8.0813
-7.0592,-7.119
-7.0592,-8.0707
-0.6,-1.4255
-0.6,-0.29545
-0.6,0.42184
-0.46073,0.2778
8.9836,8.0108
8.9836,9.7773
8.9836,8.6788
-5.2062,-6.1984
-5.2062,-4.1847
-5.2062,-5.0347
0.20242,-0.2622
0.20242,-0.78903
0.20242,-0.32636
-8.8339,-9.902
-8.8339,-8.5633
-8.8339,-8.0707
-8.8339,-7.8672
-8.8339,-9.7557
1.9126,2.0867
1.9126,2.9533
1.9126,1.2417
1.9126,2.8052
-5.4979,-6.1588
7.61,7.5499
7.61,6.7111
-7.2012,-6.4262
6.0299,5.9694
-6.1433,-7.119
-9.902,-8.8339
-9.902,-9.7557
6.5754,5.6001
6.5754,7.2738
6.5754,6.7806
-8.5633,-8.8339
-8.5633,-7.5813
-8.5633,-7.8672
-8.5633,-8.2482
-3.5507,-3.6437
-3.5507,-4.4523
2.0867,1.9126
2.0867,2.9533
2.0867,1.2417
2.0867,2.2438
4.0001,4.378
4.0001,5.1161
2.9533,3.7835
2.9533,1.9126
2.9533,2.0867
2.9533,3.9591
2.9533,2.8052
-3.9491,-2.9086
-0.97653,0.09942
-0.97653,-0.59995
-3.6658,-3.9569
6.6314,5.9694
6.6314,7.6282
6.6314,5.9539
-6.4262,-7.2012
3.7072,4.7907
3.7072,2.9168
-8.6454,-9.5678
8.3341,9.274
8.3341,7.2256
-4.6581,-5.5873
3.2958,3.7519
6.7111,7.61
6.7111,7.2256
-8.9181,-8.1421
7.6282,6.6314
7.6282,8.0108
7.6282,8.6788
4.7907,3.7072
-0.29545,-1.4255
-0.29545,-0.6
-0.29545,-0.59995
-0.29545,0.42184
-0.29545,0.69451
0.09942,1.0379
0.09942,-0.97653
0.09942,-0.59995
-9.5678,-8.6454
0.77525,1.6445
-4.641,-4.8117
-4.641,-3.677
-4.641,-4.4523
9.274,9.8454
9.274,8.3341
-0.59995,-0.97653
-0.59995,-0.29545
