-1.9638,-1.2583
-1.9638,-2.2738
-1.9638,-1.0312
-7.814,-6.808
-7.814,-7.3101
-7.814,-8.8067
-7.814,-7.4522
-4.3886,-4.391
-4.3886,-5.3937
-4.3886,-3.5275
-0.15445,0.84907
-0.15445,-0.80027
-0.15445,0.56841
3.8961,3.2104
3.8961,2.8664
3.8961,4.2371
3.8961,3.7866
-2.2323,-1.2669
-2.2323,-3.2293
-2.2323,-2.1331
-2.2323,-2.3277
7.1694,6.4063
7.1694,7.0863
7.1694,8.1579
-7.6149,-8.6066
-7.6149,-8.1536
-2.7032,-2.2738
-2.7032,-1.7056
-2.7032,-2.8978
-2.7032,-3.5275
-6.3866,-6.808
-6.3866,-7.0859
-6.3866,-5.3505
-6.3866,-5.768
-6.3866,-7.4522
-0.425,-1.2669
-0.425,-0.94
-0.425,0.084736
-0.425,0.63235
-0.425,0.51821
8.4071,8.5433
8.4071,7.7209
8.4071,8.3964
8.4071,9.199
8.4071,9.3689
1.8344,1.6468
1.8344,2.3368
1.8344,2.8917
1.8344,0.93343
7.56,8.3964
7.56,8.532
7.56,6.9844
2.0852,3.0821
2.0852,2.5696
-1.2669,-2.2323
-1.2669,-0.425
-1.2669,-0.94
-1.2669,-1.2583
-1.2669,-2.1331
-0.94,-0.425
-0.94,-1.2669
-0.94,-0.40194
7.0708,8.1771
7.0708,6.7519
7.0708,7.6697
7.0708,6.1625
-0.2092,-1.2184
-0.2092,0.76579
-0.2092,-0.27954
-1.9845,-0.97327
-1.9845,-3.041
-1.9845,-2.2493
8.6181,9.5238
8.6181,8.532
8.6181,9.6749
8.6181,7.5871
4.2496,3.2898
4.2496,3.7866
5.3535,4.541
5.3535,5.0985
-6.0097,-5.4806
-6.0097,-6.3664
1.566,1.1327
1.566,1.3199
1.566,2.1298
1.566,0.67932
3.5867,3.1043
3.5867,2.6452
3.5867,3.8967
5.8005,6.4063
5.8005,5.4679
1.1327,1.566
1.1327,2.1298
1.1327,1.3754
1.1327,0.70553
1.1327,0.67932
0.17844,0.93343
0.17844,0.70229
3.5438,2.7784
3.5438,2.6749
3.5438,4.146
3.5438,4.5412
-3.1911,-3.9696
-3.1911,-3.041
-3.1911,-3.8694
9.5238,8.6181
9.5238,8.532
9.5238,9.6749
9.5238,9.806
-5.4406,-6.3396
-5.4406,-6.2879
-5.4406,-5.4434
-5.4406,-5.4
-5.4406,-4.5828
-4.4079,-5.0374
-4.4079,-5.3993
-4.4079,-3.7564
-4.4079,-4.042
4.3009,4.9454
4.3009,3.3067
4.3009,3.9455
4.3009,5.2203
4.3009,4.3514
3.2991,2.9749
6.3566,5.9732
0.094364,-0.12183
0.094364,1.1375
0.094364,-0.81617
1.7467,0.93998
1.7467,2.6749
1.7467,1.8615
1.7467,1.1544
-8.0761,-7.0986
6.5029,7.4738
6.5029,6.9881
-6.0739,-6.1731
-6.0739,-5.1934
-6.0739,-6.8975
-6.0739,-6.9473
-6.0739,-5.9118
3.2104,3.8961
3.2104,2.8664
3.2104,4.2371
3.2104,3.7301
-5.3319,-4.391
-5.3319,-5.8458
-5.3319,-4.6711
-1.0356,-0.30016
-1.0356,-0.97327
-1.0356,-1.3173
7.2233,7.0443
7.2233,7.6697
7.2233,7.9857
-3.9384,-2.8739
-3.9696,-3.1911
-3.9696,-3.8578
-3.9696,-3.041
-3.9696,-4.6196
-6.808,-7.814
-6.808,-6.3866
-6.808,-7.3101
-6.808,-7.4522
6.002,6.9239
6.002,5.6059
6.002,5.3085
6.002,6.7697
8.1771,7.0708
8.1771,8.7075
8.1771,7.6697
8.1771,7.7173
8.1771,9.1683
-7.9599,-8.1956
-7.9599,-7.304
1.6468,1.8344
1.6468,0.70229
1.6468,2.1242
-4.0952,-5.1934
-4.0952,-4.3226
-4.0952,-3.2293
-4.0952,-4.9143
-7.718,-7.8396
-7.718,-6.9473
-7.718,-8.717
-7.718,-8.1042
7.0443,7.2233
7.0443,7.9857
-3.0807,-4.042
-3.0807,-3.839
-3.0807,-2.5393
-3.0807,-1.9041
-3.0807,-2.3277
8.5433,8.4071
8.5433,7.7209
8.5433,9.5417
8.5433,9.199
-7.0859,-6.3866
-7.0859,-8.026
-7.0859,-6.5207
-7.0859,-7.4522
0.084736,-0.425
0.084736,0.97388
0.084736,-0.065553
0.084736,0.51821
6.6709,6.7519
6.6709,5.5236
-6.1731,-6.0739
-6.1731,-5.1934
-6.1731,-6.9473
-6.1731,-5.4806
-6.1731,-7.1035
-6.1731,-6.3664
2.3368,1.8344
2.3368,1.3938
2.3368,3.3067
8.7075,8.1771
8.7075,9.4196
8.7075,7.7173
8.7075,9.1683
-4.391,-4.3886
-4.391,-5.3319
-4.391,-3.5275
-4.391,-3.8694
-4.391,-4.6711
4.085,4.2453
4.085,3.0821
4.085,5.0269
4.085,4.411
4.085,4.9654
6.4063,7.1694
6.4063,5.8005
6.4063,6.361
6.4063,7.0863
6.4063,5.4679
4.2453,4.085
4.2453,3.9928
4.2453,5.0985
4.2453,3.2521
4.2453,5.0269
-1.5498,-1.3173
-1.5498,-1.7056
-1.5498,-2.3178
-4.6424,-3.8578
-4.6424,-5.4434
-4.6424,-4.3882
6.9239,6.002
6.9239,6.7697
7.7209,8.4071
7.7209,8.5433
7.7209,6.9844
7.7209,6.7697
-0.98327,-1.9805
2.8917,1.8344
2.8917,3.3067
2.8917,3.9455
-0.12183,0.094364
-0.12183,-0.80027
-0.12183,0.56841
-7.0986,-8.0761
-7.0986,-6.5939
-7.0986,-6.0603
3.2885,2.6326
3.2885,2.3957
3.2885,3.7301
4.9454,4.3009
4.9454,3.9455
4.9454,5.9262
-1.2583,-1.9638
-1.2583,-1.2669
-1.2583,-2.1331
1.8974,1.3199
1.8974,0.97388
1.8974,2.8664
2.6326,3.2885
2.6326,1.8392
9.5417,8.5433
9.5417,9.199
9.5417,9.8721
1.5675,1.1375
1.5675,2.5696
1.5675,0.56841
1.1375,0.094364
1.1375,1.5675
1.1375,1.7738
-2.1827,-1.2184
-2.1827,-2.908
-2.1827,-1.9437
-8.342,-9.3298
-8.342,-8.7338
5.4767,6.361
5.4767,5.4679
5.4767,4.5412
5.4767,4.6725
0.93343,1.8344
0.93343,0.17844
0.93343,1.3938
0.93343,0.39547
-4.6932,-3.7564
1.3199,1.566
1.3199,1.8974
1.3199,0.67932
0.97388,0.084736
0.97388,1.8974
0.97388,1.2763
0.97388,-0.065553
-8.6066,-7.6149
-8.6066,-9.4905
-8.6066,-8.1536
-8.6066,-9.217
-1.157,-2.0269
