-3.7717,-4.212
-3.7717,-3.2699
-3.7717,-4.4861
-3.7717,-3.7644
-3.7717,-4.3694
-3.7717,-3.3374
3.1056,2.7081
3.1056,2.9154
3.1056,3.3129
3.1056,2.5699
3.1056,2.9485
3.1056,3.5477
3.1056,2.202
3.1056,3.6713
3.1056,2.3373
-4.0779,-4.6595
-4.0779,-4.8992
-4.0779,-3.5894
-4.0779,-4.3292
-4.0779,-4.6494
-4.0779,-4.1649
-4.0779,-3.6429
-1.0333,-0.33196
-1.0333,-0.61311
-1.0333,-1.8555
-1.0333,-1.663
-1.0333,-1.2579
-1.0333,-0.93779
2.7081,3.1056
2.7081,2.9154
2.7081,3.1828
2.7081,2.2874
2.7081,3.3129
2.7081,2.5699
2.7081,2.4019
2.7081,1.9827
2.7081,2.814
2.7081,1.8753
2.7081,2.0239
2.7081,2.3373
2.7081,3.2657
-1.5583,-1.0723
-1.5583,-1.6192
-1.5583,-1.9621
-1.5583,-1.2604
-1.5583,-1.0088
-1.5583,-0.68416
-1.5583,-2.0942
1.4847,1.0403
1.4847,2.2874
1.4847,1.4649
1.4847,1.2614
1.4847,2.4019
1.4847,0.88238
1.4847,1.5839
1.4847,1.091
1.4847,1.085
1.4847,1.9827
1.4847,1.8753
1.4847,1.8421
1.4847,0.55179
1.4847,2.0239
1.4847,1.575
-1.0723,-1.5583
-1.0723,-1.6192
-1.0723,-0.52515
-1.0723,-1.9621
-1.0723,-1.2604
-1.0723,-1.0088
-1.0723,-0.68416
-1.0723,-0.89537
2.9154,3.1056
2.9154,2.7081
2.9154,2.2874
2.9154,3.3129
2.9154,2.5699
2.9154,2.814
2.9154,3.5477
2.9154,3.6713
2.9154,2.3373
2.9154,3.2657
-6.2327,-5.4001
-6.2327,-6.0754
-6.2327,-6.8176
-6.2327,-5.6425
5.2786,5.7669
5.2786,4.6113
5.2786,5.4982
5.2786,6.1505
5.2786,5.0696
5.2786,4.9827
5.2786,5.5494
5.2786,4.5198
5.2786,5.0381
-5.0188,-5.5627
-5.0188,-5.8128
-5.0188,-4.9041
4.4235,3.608
4.4235,5.02
4.4235,4.3184
4.4235,5.0388
4.4235,4.6657
-5.5627,-5.0188
-5.5627,-5.6912
-5.5627,-5.8128
-5.5627,-6.1151
-5.5627,-6.3495
-5.5627,-6.3934
-5.5627,-4.9041
-1.6493,-0.88351
-1.6493,-1.2934
-1.6493,-1.1894
-2.6486,-2.3815
-2.6486,-1.663
-4.6595,-4.0779
-4.6595,-4.4861
-4.6595,-4.9702
-4.6595,-3.7644
-4.6595,-4.6494
-4.6595,-4.1649
-4.6595,-5.263
-4.6595,-5.1913
-4.6595,-5.4848
2.9053,3.6231
2.9053,3.1828
2.9053,2.7366
2.9053,2.6615
2.9053,3.2887
2.9053,2.3361
2.9053,2.2681
-7.2454,-6.7868
-7.2454,-7.0229
-7.2454,-7.3742
-7.2454,-8.0102
-7.2454,-6.8201
-7.2454,-6.3934
-0.33196,-1.0333
-0.33196,-0.61311
-0.33196,0.070548
3.6681,4.5455
3.6681,4.0317
3.608,4.4235
3.608,3.362
3.608,4.3184
3.608,4.042
0.39285,-0.2666
5.8971,5.7669
